antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({1357, 502})",frozenset({495}),0.58056,0.73918,0.42722,0.7358757062146893,0.99552978464608,-0.0019183407999999735,0.9874896256684497
"frozenset({1357, 495})",frozenset({502}),0.549,0.797,0.42722,0.7781785063752276,0.9763845751257559,-0.010333000000000092,0.9151502709804559
"frozenset({502, 495})",frozenset({1357}),0.5841,0.73888,0.42722,0.7314158534497518,0.9898980259984731,-0.004359807999999965,0.9722092809790925
frozenset({1357}),"frozenset({502, 495})",0.73888,0.5841,0.42722,0.5781994369857081,0.9898980259984731,-0.004359807999999965,0.9860110120002568
frozenset({502}),"frozenset({1357, 495})",0.797,0.549,0.42722,0.5360351317440402,0.9763845751257562,-0.010333000000000092,0.9720563578343879
frozenset({495}),"frozenset({1357, 502})",0.73918,0.58056,0.42722,0.5779647717741281,0.9955297846460799,-0.0019183407999999735,0.9938506834209515
"frozenset({512, 1357})",frozenset({495}),0.56616,0.73918,0.43778,0.77324431256182,1.0460839207795396,0.019285851200000037,1.150224732824428
"frozenset({512, 495})",frozenset({1357}),0.5769,0.73888,0.43778,0.7588490206274918,1.0270260673282425,0.011520128000000018,1.0828071305347904
"frozenset({1357, 495})",frozenset({512}),0.549,0.75308,0.43778,0.7974134790528232,1.0588695477941563,0.024339080000000013,1.2188372594857035
frozenset({512}),"frozenset({1357, 495})",0.75308,0.549,0.43778,0.5813193817389919,1.0588695477941563,0.024339080000000013,1.077193403108151
frozenset({1357}),"frozenset({512, 495})",0.73888,0.5769,0.43778,0.5924913382416631,1.0270260673282425,0.011520128000000018,1.0382601394885422
frozenset({495}),"frozenset({512, 1357})",0.73918,0.56616,0.43778,0.5922508725885441,1.0460839207795396,0.019285851200000037,1.0639875620437957
"frozenset({0, 1397, 1357})",frozenset({495}),0.73822,0.73918,0.54848,0.7429763485139931,1.0051358918179512,0.002802540400000053,1.0147704247918203
"frozenset({0, 1357, 495})",frozenset({1397}),0.549,0.96968,0.54848,0.9990528233151182,1.0302912541406632,0.01612567999999992,32.010923076917905
"frozenset({0, 1397, 495})",frozenset({1357}),0.71756,0.73888,0.54848,0.764368136462456,1.0344956372651257,0.018289267200000014,1.108169311568488
"frozenset({1397, 1357, 495})",frozenset({0}),0.54848,1.0,0.54848,1.0,1.0,0.0,inf
"frozenset({0, 1357})","frozenset({1397, 495})",0.73888,0.71756,0.54848,0.7423126894759636,1.0344956372651257,0.018289267200000014,1.0960570756302521
"frozenset({0, 1397})","frozenset({1357, 495})",0.96968,0.549,0.54848,0.5656298985232241,1.030291254140663,0.01612567999999992,1.0382850902184233
"frozenset({0, 495})","frozenset({1397, 1357})",0.73918,0.73822,0.54848,0.7420114180578479,1.0051358918179512,0.002802540400000053,1.014696069218668
"frozenset({1397, 1357})","frozenset({0, 495})",0.73822,0.73918,0.54848,0.7429763485139931,1.0051358918179512,0.002802540400000053,1.0147704247918203
"frozenset({1357, 495})","frozenset({0, 1397})",0.549,0.96968,0.54848,0.9990528233151182,1.0302912541406632,0.01612567999999992,32.010923076917905
"frozenset({1397, 495})","frozenset({0, 1357})",0.71756,0.73888,0.54848,0.764368136462456,1.0344956372651257,0.018289267200000014,1.108169311568488
frozenset({0}),"frozenset({1397, 1357, 495})",1.0,0.54848,0.54848,0.54848,1.0,0.0,1.0
frozenset({1357}),"frozenset({0, 1397, 495})",0.73888,0.71756,0.54848,0.7423126894759636,1.0344956372651257,0.018289267200000014,1.0960570756302521
frozenset({1397}),"frozenset({0, 1357, 495})",0.96968,0.549,0.54848,0.5656298985232241,1.030291254140663,0.01612567999999992,1.0382850902184233
frozenset({495}),"frozenset({0, 1397, 1357})",0.73918,0.73822,0.54848,0.7420114180578479,1.0051358918179512,0.002802540400000053,1.014696069218668
"frozenset({0, 1357, 502})",frozenset({495}),0.58056,0.73918,0.42722,0.7358757062146893,0.99552978464608,-0.0019183407999999735,0.9874896256684497
"frozenset({0, 1357, 495})",frozenset({502}),0.549,0.797,0.42722,0.7781785063752276,0.9763845751257559,-0.010333000000000092,0.9151502709804559
"frozenset({0, 502, 495})",frozenset({1357}),0.5841,0.73888,0.42722,0.7314158534497518,0.9898980259984731,-0.004359807999999965,0.9722092809790925
"frozenset({1357, 502, 495})",frozenset({0}),0.42722,1.0,0.42722,1.0,1.0,0.0,inf
"frozenset({0, 1357})","frozenset({502, 495})",0.73888,0.5841,0.42722,0.5781994369857081,0.9898980259984731,-0.004359807999999965,0.9860110120002568
"frozenset({0, 502})","frozenset({1357, 495})",0.797,0.549,0.42722,0.5360351317440402,0.9763845751257562,-0.010333000000000092,0.9720563578343879
"frozenset({0, 495})","frozenset({1357, 502})",0.73918,0.58056,0.42722,0.5779647717741281,0.9955297846460799,-0.0019183407999999735,0.9938506834209515
"frozenset({1357, 502})","frozenset({0, 495})",0.58056,0.73918,0.42722,0.7358757062146893,0.99552978464608,-0.0019183407999999735,0.9874896256684497
"frozenset({1357, 495})","frozenset({0, 502})",0.549,0.797,0.42722,0.7781785063752276,0.9763845751257559,-0.010333000000000092,0.9151502709804559
"frozenset({502, 495})","frozenset({0, 1357})",0.5841,0.73888,0.42722,0.7314158534497518,0.9898980259984731,-0.004359807999999965,0.9722092809790925
frozenset({0}),"frozenset({1357, 502, 495})",1.0,0.42722,0.42722,0.42722,1.0,0.0,1.0
frozenset({1357}),"frozenset({0, 502, 495})",0.73888,0.5841,0.42722,0.5781994369857081,0.9898980259984731,-0.004359807999999965,0.9860110120002568
frozenset({502}),"frozenset({0, 1357, 495})",0.797,0.549,0.42722,0.5360351317440402,0.9763845751257562,-0.010333000000000092,0.9720563578343879
frozenset({495}),"frozenset({0, 1357, 502})",0.73918,0.58056,0.42722,0.5779647717741281,0.9955297846460799,-0.0019183407999999735,0.9938506834209515
"frozenset({1397, 1357, 502})",frozenset({495}),0.58018,0.73918,0.42694,0.7358750732531283,0.9955289283437435,-0.0019174524000000193,0.9874872592012529
"frozenset({1397, 1357, 495})",frozenset({502}),0.54848,0.797,0.42694,0.7784057759626605,0.976669731446249,-0.010198560000000023,0.9160888596346881
"frozenset({1357, 502, 495})",frozenset({1397}),0.42722,0.96968,0.42694,0.9993445999719114,1.0305921540837302,0.012673310400000026,46.261822857139876
"frozenset({1397, 502, 495})",frozenset({1357}),0.56644,0.73888,0.42694,0.7537250194195324,1.020091245424876,0.008408812799999943,1.060278227956989
"frozenset({1397, 1357})","frozenset({502, 495})",0.73822,0.5841,0.42694,0.5783370810869388,0.9901336776013334,-0.004254301999999988,0.986332877152403
"frozenset({1357, 502})","frozenset({1397, 495})",0.58056,0.71756,0.42694,0.7353934132561665,1.0248528530801138,0.010353366400000008,1.0673959536518685
"frozenset({1357, 495})","frozenset({1397, 502})",0.549,0.7715,0.42694,0.7776684881602913,1.0079954480366706,0.003386499999999959,1.0277445518597408
"frozenset({1397, 502})","frozenset({1357, 495})",0.7715,0.549,0.42694,0.5533895009721322,1.0079954480366706,0.003386499999999959,1.009828476898073
"frozenset({1397, 495})","frozenset({1357, 502})",0.71756,0.58056,0.42694,0.5949885723841909,1.024852853080114,0.010353366400000008,1.0356250994425713
"frozenset({502, 495})","frozenset({1397, 1357})",0.5841,0.73822,0.42694,0.7309364834788564,0.9901336776013335,-0.004254301999999988,0.972930122168491
frozenset({1357}),"frozenset({1397, 502, 495})",0.73888,0.56644,0.42694,0.5778204850584668,1.020091245424876,0.008408812799999943,1.0269565070205806
frozenset({1397}),"frozenset({1357, 502, 495})",0.96968,0.42722,0.42694,0.4402895800676512,1.0305921540837302,0.012673310400000026,1.0233506106054466
frozenset({502}),"frozenset({1397, 1357, 495})",0.797,0.54848,0.42694,0.5356838143036387,0.976669731446249,-0.010198560000000023,0.9724407933848566
frozenset({495}),"frozenset({1397, 1357, 502})",0.73918,0.58018,0.42694,0.5775859736464731,0.9955289283437435,-0.0019174524000000193,0.9938590430438125
"frozenset({512, 1357, 502})",frozenset({495}),0.4382,0.73918,0.33534,0.7652670013692379,1.0352918116957142,0.011431324000000076,1.1111347851448576
"frozenset({512, 1357, 495})",frozenset({502}),0.43778,0.797,0.33534,0.7660011878112294,0.961105630879836,-0.013570660000000012,0.8675257711831315
"frozenset({512, 502, 495})",frozenset({1357}),0.4465,0.73888,0.33534,0.7510414333706608,1.0164592807636703,0.005430080000000004,1.0488492263404106
"frozenset({1357, 502, 495})",frozenset({512}),0.42722,0.75308,0.33534,0.784935162211507,1.042299838279475,0.013609162400000041,1.1481188767958213
"frozenset({512, 1357})","frozenset({502, 495})",0.56616,0.5841,0.33534,0.5923060618906317,1.0140490701774212,0.0046459440000000685,1.0201279958409153
"frozenset({512, 502})","frozenset({1357, 495})",0.58932,0.549,0.33534,0.5690287110568113,1.0364821695023885,0.011803320000000006,1.0464734231041815
"frozenset({512, 495})","frozenset({1357, 502})",0.5769,0.58056,0.33534,0.5812792511700469,1.0012388920525819,0.0004149360000000879,1.0017177347242923
"frozenset({1357, 502})","frozenset({512, 495})",0.58056,0.5769,0.33534,0.5776147168251344,1.0012388920525819,0.0004149360000000879,1.0016920968925864
"frozenset({1357, 495})","frozenset({512, 502})",0.549,0.58932,0.33534,0.6108196721311475,1.0364821695023885,0.011803320000000006,1.0552434709351306
"frozenset({502, 495})","frozenset({512, 1357})",0.5841,0.56616,0.33534,0.5741140215716488,1.0140490701774212,0.0046459440000000685,1.018676410998553
frozenset({512}),"frozenset({1357, 502, 495})",0.75308,0.42722,0.33534,0.4452913369097573,1.042299838279475,0.013609162400000041,1.0325780686551445
frozenset({1357}),"frozenset({512, 502, 495})",0.73888,0.4465,0.33534,0.4538490688609788,1.0164592807636703,0.005430080000000004,1.0134561133964417
frozenset({502}),"frozenset({512, 1357, 495})",0.797,0.43778,0.33534,0.4207528230865747,0.9611056308798361,-0.013570660000000012,0.9706046441103843
frozenset({495}),"frozenset({512, 1357, 502})",0.73918,0.4382,0.33534,0.4536648718850619,1.0352918116957142,0.011431324000000076,1.0283065669572111
"frozenset({0, 1397, 1357, 495})",frozenset({502}),0.54848,0.797,0.42694,0.7784057759626605,0.976669731446249,-0.010198560000000023,0.9160888596346881
"frozenset({0, 1357, 502, 495})",frozenset({1397}),0.42722,0.96968,0.42694,0.9993445999719114,1.0305921540837302,0.012673310400000026,46.261822857139876
"frozenset({0, 1397, 1357, 502})",frozenset({495}),0.58018,0.73918,0.42694,0.7358750732531283,0.9955289283437435,-0.0019174524000000193,0.9874872592012529
"frozenset({0, 1397, 502, 495})",frozenset({1357}),0.56644,0.73888,0.42694,0.7537250194195324,1.020091245424876,0.008408812799999943,1.060278227956989
"frozenset({1397, 1357, 502, 495})",frozenset({0}),0.42694,1.0,0.42694,1.0,1.0,0.0,inf
"frozenset({0, 1357, 495})","frozenset({1397, 502})",0.549,0.7715,0.42694,0.7776684881602913,1.0079954480366706,0.003386499999999959,1.0277445518597408
"frozenset({0, 1397, 1357})","frozenset({502, 495})",0.73822,0.5841,0.42694,0.5783370810869388,0.9901336776013334,-0.004254301999999988,0.986332877152403
"frozenset({0, 1357, 502})","frozenset({1397, 495})",0.58056,0.71756,0.42694,0.7353934132561665,1.0248528530801138,0.010353366400000008,1.0673959536518685
"frozenset({0, 1397, 495})","frozenset({1357, 502})",0.71756,0.58056,0.42694,0.5949885723841909,1.024852853080114,0.010353366400000008,1.0356250994425713
"frozenset({0, 502, 495})","frozenset({1397, 1357})",0.5841,0.73822,0.42694,0.7309364834788564,0.9901336776013335,-0.004254301999999988,0.972930122168491
"frozenset({0, 1397, 502})","frozenset({1357, 495})",0.7715,0.549,0.42694,0.5533895009721322,1.0079954480366706,0.003386499999999959,1.009828476898073
"frozenset({1397, 1357, 495})","frozenset({0, 502})",0.54848,0.797,0.42694,0.7784057759626605,0.976669731446249,-0.010198560000000023,0.9160888596346881
"frozenset({1357, 502, 495})","frozenset({0, 1397})",0.42722,0.96968,0.42694,0.9993445999719114,1.0305921540837302,0.012673310400000026,46.261822857139876
"frozenset({1397, 1357, 502})","frozenset({0, 495})",0.58018,0.73918,0.42694,0.7358750732531283,0.9955289283437435,-0.0019174524000000193,0.9874872592012529
"frozenset({1397, 502, 495})","frozenset({0, 1357})",0.56644,0.73888,0.42694,0.7537250194195324,1.020091245424876,0.008408812799999943,1.060278227956989
"frozenset({0, 1357})","frozenset({1397, 502, 495})",0.73888,0.56644,0.42694,0.5778204850584668,1.020091245424876,0.008408812799999943,1.0269565070205806
"frozenset({0, 495})","frozenset({1397, 1357, 502})",0.73918,0.58018,0.42694,0.5775859736464731,0.9955289283437435,-0.0019174524000000193,0.9938590430438125
"frozenset({0, 1397})","frozenset({1357, 502, 495})",0.96968,0.42722,0.42694,0.4402895800676512,1.0305921540837302,0.012673310400000026,1.0233506106054466
"frozenset({0, 502})","frozenset({1397, 1357, 495})",0.797,0.54848,0.42694,0.5356838143036387,0.976669731446249,-0.010198560000000023,0.9724407933848566
"frozenset({1357, 495})","frozenset({0, 1397, 502})",0.549,0.7715,0.42694,0.7776684881602913,1.0079954480366706,0.003386499999999959,1.0277445518597408
"frozenset({1397, 1357})","frozenset({0, 502, 495})",0.73822,0.5841,0.42694,0.5783370810869388,0.9901336776013334,-0.004254301999999988,0.986332877152403
"frozenset({1357, 502})","frozenset({0, 1397, 495})",0.58056,0.71756,0.42694,0.7353934132561665,1.0248528530801138,0.010353366400000008,1.0673959536518685
"frozenset({1397, 495})","frozenset({0, 1357, 502})",0.71756,0.58056,0.42694,0.5949885723841909,1.024852853080114,0.010353366400000008,1.0356250994425713
"frozenset({502, 495})","frozenset({0, 1397, 1357})",0.5841,0.73822,0.42694,0.7309364834788564,0.9901336776013335,-0.004254301999999988,0.972930122168491
"frozenset({1397, 502})","frozenset({0, 1357, 495})",0.7715,0.549,0.42694,0.5533895009721322,1.0079954480366706,0.003386499999999959,1.009828476898073
frozenset({0}),"frozenset({1397, 1357, 502, 495})",1.0,0.42694,0.42694,0.42694,1.0,0.0,1.0
frozenset({1357}),"frozenset({0, 1397, 502, 495})",0.73888,0.56644,0.42694,0.5778204850584668,1.020091245424876,0.008408812799999943,1.0269565070205806
frozenset({495}),"frozenset({0, 1397, 1357, 502})",0.73918,0.58018,0.42694,0.5775859736464731,0.9955289283437435,-0.0019174524000000193,0.9938590430438125
frozenset({1397}),"frozenset({0, 1357, 502, 495})",0.96968,0.42722,0.42694,0.4402895800676512,1.0305921540837302,0.012673310400000026,1.0233506106054466
frozenset({502}),"frozenset({0, 1397, 1357, 495})",0.797,0.54848,0.42694,0.5356838143036387,0.976669731446249,-0.010198560000000023,0.9724407933848566
"frozenset({512, 0, 1357, 495})",frozenset({502}),0.43778,0.797,0.33534,0.7660011878112294,0.961105630879836,-0.013570660000000012,0.8675257711831315
"frozenset({512, 0, 1357, 502})",frozenset({495}),0.4382,0.73918,0.33534,0.7652670013692379,1.0352918116957142,0.011431324000000076,1.1111347851448576
"frozenset({512, 0, 502, 495})",frozenset({1357}),0.4465,0.73888,0.33534,0.7510414333706608,1.0164592807636703,0.005430080000000004,1.0488492263404106
"frozenset({512, 1357, 502, 495})",frozenset({0}),0.33534,1.0,0.33534,1.0,1.0,0.0,inf
"frozenset({0, 1357, 502, 495})",frozenset({512}),0.42722,0.75308,0.33534,0.784935162211507,1.042299838279475,0.013609162400000041,1.1481188767958213
"frozenset({512, 0, 1357})","frozenset({502, 495})",0.56616,0.5841,0.33534,0.5923060618906317,1.0140490701774212,0.0046459440000000685,1.0201279958409153
"frozenset({512, 0, 495})","frozenset({1357, 502})",0.5769,0.58056,0.33534,0.5812792511700469,1.0012388920525819,0.0004149360000000879,1.0017177347242923
"frozenset({512, 0, 502})","frozenset({1357, 495})",0.58932,0.549,0.33534,0.5690287110568113,1.0364821695023885,0.011803320000000006,1.0464734231041815
"frozenset({512, 1357, 495})","frozenset({0, 502})",0.43778,0.797,0.33534,0.7660011878112294,0.961105630879836,-0.013570660000000012,0.8675257711831315
"frozenset({512, 1357, 502})","frozenset({0, 495})",0.4382,0.73918,0.33534,0.7652670013692379,1.0352918116957142,0.011431324000000076,1.1111347851448576
"frozenset({512, 502, 495})","frozenset({0, 1357})",0.4465,0.73888,0.33534,0.7510414333706608,1.0164592807636703,0.005430080000000004,1.0488492263404106
"frozenset({0, 1357, 495})","frozenset({512, 502})",0.549,0.58932,0.33534,0.6108196721311475,1.0364821695023885,0.011803320000000006,1.0552434709351306
"frozenset({0, 1357, 502})","frozenset({512, 495})",0.58056,0.5769,0.33534,0.5776147168251344,1.0012388920525819,0.0004149360000000879,1.0016920968925864
"frozenset({0, 502, 495})","frozenset({512, 1357})",0.5841,0.56616,0.33534,0.5741140215716488,1.0140490701774212,0.0046459440000000685,1.018676410998553
"frozenset({1357, 502, 495})","frozenset({512, 0})",0.42722,0.75308,0.33534,0.784935162211507,1.042299838279475,0.013609162400000041,1.1481188767958213
"frozenset({512, 0})","frozenset({1357, 502, 495})",0.75308,0.42722,0.33534,0.4452913369097573,1.042299838279475,0.013609162400000041,1.0325780686551445
"frozenset({512, 1357})","frozenset({0, 502, 495})",0.56616,0.5841,0.33534,0.5923060618906317,1.0140490701774212,0.0046459440000000685,1.0201279958409153
"frozenset({512, 495})","frozenset({0, 1357, 502})",0.5769,0.58056,0.33534,0.5812792511700469,1.0012388920525819,0.0004149360000000879,1.0017177347242923
"frozenset({512, 502})","frozenset({0, 1357, 495})",0.58932,0.549,0.33534,0.5690287110568113,1.0364821695023885,0.011803320000000006,1.0464734231041815
"frozenset({0, 1357})","frozenset({512, 502, 495})",0.73888,0.4465,0.33534,0.4538490688609788,1.0164592807636703,0.005430080000000004,1.0134561133964417
"frozenset({0, 495})","frozenset({512, 1357, 502})",0.73918,0.4382,0.33534,0.4536648718850619,1.0352918116957142,0.011431324000000076,1.0283065669572111
"frozenset({0, 502})","frozenset({512, 1357, 495})",0.797,0.43778,0.33534,0.4207528230865747,0.9611056308798361,-0.013570660000000012,0.9706046441103843
"frozenset({1357, 495})","frozenset({512, 0, 502})",0.549,0.58932,0.33534,0.6108196721311475,1.0364821695023885,0.011803320000000006,1.0552434709351306
"frozenset({1357, 502})","frozenset({512, 0, 495})",0.58056,0.5769,0.33534,0.5776147168251344,1.0012388920525819,0.0004149360000000879,1.0016920968925864
"frozenset({502, 495})","frozenset({512, 0, 1357})",0.5841,0.56616,0.33534,0.5741140215716488,1.0140490701774212,0.0046459440000000685,1.018676410998553
frozenset({512}),"frozenset({0, 1357, 502, 495})",0.75308,0.42722,0.33534,0.4452913369097573,1.042299838279475,0.013609162400000041,1.0325780686551445
frozenset({1357}),"frozenset({512, 0, 502, 495})",0.73888,0.4465,0.33534,0.4538490688609788,1.0164592807636703,0.005430080000000004,1.0134561133964417
frozenset({495}),"frozenset({512, 0, 1357, 502})",0.73918,0.4382,0.33534,0.4536648718850619,1.0352918116957142,0.011431324000000076,1.0283065669572111
frozenset({502}),"frozenset({512, 0, 1357, 495})",0.797,0.43778,0.33534,0.4207528230865747,0.9611056308798361,-0.013570660000000012,0.9706046441103843
"frozenset({512, 1397, 1357, 495})",frozenset({502}),0.43728,0.797,0.33508,0.7662824734723747,0.9614585614458904,-0.013432160000000026,0.8685698630136984
